STAT_CODE,STAT_NAME,GRP_CODE,GRP_NAME,ITEM_CODE,ITEM_NAME,P_ITEM_CODE,P_ITEM_NAME,CYCLE,START_TIME,END_TIME,DATA_CNT,UNIT_NAME,WEIGHT
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA112,대출금,BCAA11,국내자산,M,197001,202506,666,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA112,대출금,BCAA11,국내자산,Q,1970Q1,2025Q2,222,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA114,대정부대출금,BCAA11,국내자산,A,1970,2024,55,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA114,대정부대출금,BCAA11,국내자산,M,197001,202506,666,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA114,대정부대출금,BCAA11,국내자산,Q,1970Q1,2025Q2,222,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA1141,정부대행기관,BCAA114,대정부대출금,A,1970,2024,55,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA1141,정부대행기관,BCAA114,대정부대출금,M,197001,202506,666,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA1141,정부대행기관,BCAA114,대정부대출금,Q,1970Q1,2025Q2,222,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA213,중앙정부예금,BCAA21,국내부채,A,1970,2024,55,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA213,중앙정부예금,BCAA21,국내부채,M,197001,202506,666,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA213,중앙정부예금,BCAA21,국내부채,Q,1970Q1,2025Q2,222,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA224,기타국외부채,BCAA22,국외부채,A,1970,2024,55,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA224,기타국외부채,BCAA22,국외부채,M,197001,202506,666,십억원,
103Y002,1.4.1. 한국은행 주요계정(말잔),Group1,계정항목,BCAA224,기타국외부채,BCAA22,국외부채,Q,1970Q1,2025Q2,222,십억원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1000000,화폐발행잔액(말잔),,,A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1000000,화폐발행잔액(말잔),,,M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1000000,화폐발행잔액(말잔),,,Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1020000,평균,1000000,화폐발행잔액(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1020000,평균,1000000,화폐발행잔액(말잔),M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1020000,평균,1000000,화폐발행잔액(말잔),Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1030000,최고,1000000,화폐발행잔액(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1030000,최고,1000000,화폐발행잔액(말잔),M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1030000,최고,1000000,화폐발행잔액(말잔),Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1040000,최저,1000000,화폐발행잔액(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1040000,최저,1000000,화폐발행잔액(말잔),M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,1040000,최저,1000000,화폐발행잔액(말잔),Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",,,A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",,,M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",,,Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010000,은행권(말잔),2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010000,은행권(말잔),2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010000,은행권(말잔),2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010050,"50,000원권",2010000,은행권(말잔),A,2009,2024,16,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010050,"50,000원권",2010000,은행권(말잔),M,200906,202507,194,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010050,"50,000원권",2010000,은행권(말잔),Q,2009Q2,2025Q2,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010100,"10,000원권",2010000,은행권(말잔),A,1973,2024,52,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010100,"10,000원권",2010000,은행권(말잔),M,197306,202507,626,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010100,"10,000원권",2010000,은행권(말잔),Q,1973Q2,2025Q2,209,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010200,"5,000원권",2010000,은행권(말잔),A,1972,2024,53,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010200,"5,000원권",2010000,은행권(말잔),M,197207,202507,637,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010200,"5,000원권",2010000,은행권(말잔),Q,1972Q3,2025Q2,212,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010300,"1,000원권",2010000,은행권(말잔),A,1975,2024,50,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010300,"1,000원권",2010000,은행권(말잔),M,197508,202507,600,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010300,"1,000원권",2010000,은행권(말잔),Q,1975Q3,2025Q2,200,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010400,500원권 이하,2010000,은행권(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010400,500원권 이하,2010000,은행권(말잔),M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2010400,500원권 이하,2010000,은행권(말잔),Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020000,주화(말잔),2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020000,주화(말잔),2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",M,196001,202507,787,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020000,주화(말잔),2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",Q,1960Q1,2025Q2,262,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020100,500원화,2020000,주화(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020100,500원화,2020000,주화(말잔),M,199101,202507,415,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020100,500원화,2020000,주화(말잔),Q,1991Q1,2025Q2,138,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020200,100원화,2020000,주화(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020200,100원화,2020000,주화(말잔),M,199101,202507,415,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020200,100원화,2020000,주화(말잔),Q,1991Q1,2025Q2,138,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020300,50원화,2020000,주화(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020300,50원화,2020000,주화(말잔),M,199101,202507,415,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020300,50원화,2020000,주화(말잔),Q,1991Q1,2025Q2,138,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020400,10원화,2020000,주화(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020400,10원화,2020000,주화(말잔),M,199101,202507,415,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020400,10원화,2020000,주화(말잔),Q,1991Q1,2025Q2,138,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020500,5원화 이하,2020000,주화(말잔),A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020500,5원화 이하,2020000,주화(말잔),M,199101,202507,415,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2020500,5원화 이하,2020000,주화(말잔),Q,1991Q1,2025Q2,138,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2030000,기념주화,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",A,1960,2024,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2030000,기념주화,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",M,199101,202507,415,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2030000,기념주화,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",Q,1991Q1,2025Q2,138,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010000,"권종별 발행잔액(말잔,장수기준)¹",4000000,"권화종별화폐발행잔액(말잔,장수기준)",A,1972,2024,53,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010000,"권종별 발행잔액(말잔,장수기준)¹",4000000,"권화종별화폐발행잔액(말잔,장수기준)",M,197207,202507,637,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010000,"권종별 발행잔액(말잔,장수기준)¹",4000000,"권화종별화폐발행잔액(말잔,장수기준)",Q,1972Q3,2025Q2,212,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010050,"50,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",A,2009,2024,16,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010050,"50,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",M,200906,202507,194,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010050,"50,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",Q,2009Q2,2025Q2,65,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010100,"10,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",A,1973,2024,52,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010100,"10,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",M,197306,202507,626,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010100,"10,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",Q,1973Q2,2025Q2,209,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010200,"5,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",A,1972,2024,53,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010200,"5,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",M,197207,202507,637,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010200,"5,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",Q,1972Q3,2025Q2,212,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010300,"1,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",A,1975,2024,50,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010300,"1,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",M,197508,202507,600,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4010300,"1,000원권",4010000,"권종별 발행잔액(말잔,장수기준)¹",Q,1975Q3,2025Q2,200,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020000,"화종별 발행잔액(말잔,장수기준)²",4000000,"권화종별화폐발행잔액(말잔,장수기준)",A,1991,2024,34,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020000,"화종별 발행잔액(말잔,장수기준)²",4000000,"권화종별화폐발행잔액(말잔,장수기준)",M,199101,202507,415,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020000,"화종별 발행잔액(말잔,장수기준)²",4000000,"권화종별화폐발행잔액(말잔,장수기준)",Q,1991Q1,2025Q2,138,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020100,500원화,4020000,"화종별 발행잔액(말잔,장수기준)²",A,1991,2024,34,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020100,500원화,4020000,"화종별 발행잔액(말잔,장수기준)²",M,199101,202507,415,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020100,500원화,4020000,"화종별 발행잔액(말잔,장수기준)²",Q,1991Q1,2025Q2,138,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020200,100원화,4020000,"화종별 발행잔액(말잔,장수기준)²",A,1991,2024,34,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020200,100원화,4020000,"화종별 발행잔액(말잔,장수기준)²",M,199101,202507,415,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020200,100원화,4020000,"화종별 발행잔액(말잔,장수기준)²",Q,1991Q1,2025Q2,138,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020300,50원화,4020000,"화종별 발행잔액(말잔,장수기준)²",A,1991,2024,34,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020300,50원화,4020000,"화종별 발행잔액(말잔,장수기준)²",M,199101,202507,415,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020300,50원화,4020000,"화종별 발행잔액(말잔,장수기준)²",Q,1991Q1,2025Q2,138,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020400,10원화,4020000,"화종별 발행잔액(말잔,장수기준)²",A,1991,2024,34,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020400,10원화,4020000,"화종별 발행잔액(말잔,장수기준)²",M,199101,202507,415,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,4020400,10원화,4020000,"화종별 발행잔액(말잔,장수기준)²",Q,1991Q1,2025Q2,138,백만장,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010000,권종별 발행액(기간 중)³,5000000,권화종별 화폐발행액(기간 중),A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010000,권종별 발행액(기간 중)³,5000000,권화종별 화폐발행액(기간 중),M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010000,권종별 발행액(기간 중)³,5000000,권화종별 화폐발행액(기간 중),Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010050,"50,000원권",5010000,권종별 발행액(기간 중)³,A,2009,2024,16,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010050,"50,000원권",5010000,권종별 발행액(기간 중)³,M,200906,202507,194,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010050,"50,000원권",5010000,권종별 발행액(기간 중)³,Q,2009Q2,2025Q2,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010100,"10,000원권",5010000,권종별 발행액(기간 중)³,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010100,"10,000원권",5010000,권종별 발행액(기간 중)³,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010100,"10,000원권",5010000,권종별 발행액(기간 중)³,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010200,"5,000원권",5010000,권종별 발행액(기간 중)³,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010200,"5,000원권",5010000,권종별 발행액(기간 중)³,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010200,"5,000원권",5010000,권종별 발행액(기간 중)³,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010300,"1,000원권",5010000,권종별 발행액(기간 중)³,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010300,"1,000원권",5010000,권종별 발행액(기간 중)³,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5010300,"1,000원권",5010000,권종별 발행액(기간 중)³,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020000,화종별 발행액(기간 중)⁴,5000000,권화종별 화폐발행액(기간 중),A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020000,화종별 발행액(기간 중)⁴,5000000,권화종별 화폐발행액(기간 중),M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020000,화종별 발행액(기간 중)⁴,5000000,권화종별 화폐발행액(기간 중),Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020100,500원화,5020000,화종별 발행액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020100,500원화,5020000,화종별 발행액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020100,500원화,5020000,화종별 발행액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020200,100원화,5020000,화종별 발행액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020200,100원화,5020000,화종별 발행액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020200,100원화,5020000,화종별 발행액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020300,50원화,5020000,화종별 발행액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020300,50원화,5020000,화종별 발행액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020300,50원화,5020000,화종별 발행액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020400,10원화,5020000,화종별 발행액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020400,10원화,5020000,화종별 발행액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,5020400,10원화,5020000,화종별 발행액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010000,권종별 환수액(기간 중)³,6000000,권화종별 화폐환수액(기간 중),A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010000,권종별 환수액(기간 중)³,6000000,권화종별 화폐환수액(기간 중),M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010000,권종별 환수액(기간 중)³,6000000,권화종별 화폐환수액(기간 중),Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010050,"50,000원권",6010000,권종별 환수액(기간 중)³,A,2009,2024,16,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010050,"50,000원권",6010000,권종별 환수액(기간 중)³,M,200906,202507,194,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010050,"50,000원권",6010000,권종별 환수액(기간 중)³,Q,2009Q2,2025Q2,65,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010100,"10,000원권",6010000,권종별 환수액(기간 중)³,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010100,"10,000원권",6010000,권종별 환수액(기간 중)³,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010100,"10,000원권",6010000,권종별 환수액(기간 중)³,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010200,"5,000원권",6010000,권종별 환수액(기간 중)³,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010200,"5,000원권",6010000,권종별 환수액(기간 중)³,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010200,"5,000원권",6010000,권종별 환수액(기간 중)³,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010300,"1,000원권",6010000,권종별 환수액(기간 중)³,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010300,"1,000원권",6010000,권종별 환수액(기간 중)³,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6010300,"1,000원권",6010000,권종별 환수액(기간 중)³,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020000,화종별 환수액(기간 중)⁴,6000000,권화종별 화폐환수액(기간 중),A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020000,화종별 환수액(기간 중)⁴,6000000,권화종별 화폐환수액(기간 중),M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020000,화종별 환수액(기간 중)⁴,6000000,권화종별 화폐환수액(기간 중),Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020100,500원화,6020000,화종별 환수액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020100,500원화,6020000,화종별 환수액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020100,500원화,6020000,화종별 환수액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020200,100원화,6020000,화종별 환수액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020200,100원화,6020000,화종별 환수액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020200,100원화,6020000,화종별 환수액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020300,50원화,6020000,화종별 환수액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020300,50원화,6020000,화종별 환수액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020300,50원화,6020000,화종별 환수액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020400,10원화,6020000,화종별 환수액(기간 중)⁴,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020400,10원화,6020000,화종별 환수액(기간 중)⁴,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,6020400,10원화,6020000,화종별 환수액(기간 중)⁴,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2040000,기념은행권,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",A,2017,2024,8,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2040000,기념은행권,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",M,201711,202507,93,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,2040000,기념은행권,2000000,"권화종별 화폐발행잔액(말잔, 금액기준)",Q,2017Q4,2025Q2,31,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3100191,전국 화폐발행액,3100000,부서별 화폐발행액,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3100191,전국 화폐발행액,3100000,부서별 화폐발행액,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3100191,전국 화폐발행액,3100000,부서별 화폐발행액,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101268,본부 화폐발행액,3100000,부서별 화폐발행액,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101268,본부 화폐발행액,3100000,부서별 화폐발행액,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101268,본부 화폐발행액,3100000,부서별 화폐발행액,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101597,강남본부 화폐발행액,3100000,부서별 화폐발행액,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101597,강남본부 화폐발행액,3100000,부서별 화폐발행액,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101597,강남본부 화폐발행액,3100000,부서별 화폐발행액,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101607,부산본부 화폐발행액,3100000,부서별 화폐발행액,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101607,부산본부 화폐발행액,3100000,부서별 화폐발행액,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101607,부산본부 화폐발행액,3100000,부서별 화폐발행액,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101611,대구경북본부 화폐발행액,3100000,부서별 화폐발행액,A,1992,2024,33,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101611,대구경북본부 화폐발행액,3100000,부서별 화폐발행액,M,199201,202507,403,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101611,대구경북본부 화폐발행액,3100000,부서별 화폐발행액,Q,1992Q1,2025Q2,134,백만원,
871Y001,1.4.2. 화폐발행잔액,Group1,계정항목,3101624,목포본부 화폐발행액,3100000,부서별 화폐발행액,A,1992,2024,33,백만원,
