date,usdkrw,미국수출금액,미국수입금액,외환보유액,미국외환보유액,한국은행기준금리,정부대출금금리,시장금리,소비자물가지수,수출물가지수,수입물가지수,경제성장률,미국경제성장률,gdp,us_gdp,주가지수,미국주가지수,한국금리,미국금리
2022-11-10,1368.3,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.09,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-11,1370.1,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.07,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-12,1370.1,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.07,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-13,1370.1,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.07,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-14,1334.1,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.078,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-15,1320.3,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.031,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-16,1322.4,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.038,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-17,1325.6,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.029,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-18,1338.4,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.026,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-19,1338.4,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.026,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-20,1338.4,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.026,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-21,1340.0,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.045,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-22,1352.3,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.07,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-23,1355.7,8775694.0,6529866.0,416105.0,237797.32,3.0,2.808,3.082,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-24,1352.3,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.274,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-25,1333.2,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.28,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-26,1333.2,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.28,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-27,1333.2,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.28,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-28,1326.8,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.306,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-29,1339.0,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.257,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-11-30,1331.5,8775694.0,6529866.0,416105.0,237797.32,3.25,2.808,3.366,109.07,116.75,131.17,2.728,2.512,1799363.1,26006893.0,120.2,142.1,3.92,3.89
2022-12-01,1320.1,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.275,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-02,1300.8,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.217,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-03,1300.8,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.217,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-04,1300.8,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.217,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-05,1300.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.224,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-06,1293.2,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.163,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-07,1309.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.235,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-08,1319.5,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.295,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-09,1320.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.291,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-10,1320.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.291,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-11,1320.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.291,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-12,1306.6,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.282,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-13,1310.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.236,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-14,1304.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.229,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-15,1296.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.23,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-16,1301.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.236,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-17,1301.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.236,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-18,1301.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.236,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-19,1310.1,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.194,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-20,1302.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.161,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-21,1298.0,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.212,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-22,1286.6,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.208,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-23,1276.1,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.244,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-24,1276.1,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.244,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-25,1276.1,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.244,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-26,1282.2,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.269,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-27,1276.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.252,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-28,1268.3,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.187,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-29,1268.4,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.212,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-30,1267.3,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.38,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2022-12-31,1267.3,9349378.0,6794422.0,423164.0,242699.01,3.25,2.808,3.38,109.26,124.37,138.28,2.728,2.512,1799363.1,26006893.0,117.1,143.2,3.54,3.62
2023-01-01,1267.3,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.38,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-02,1267.3,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.291,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-03,1268.9,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.119,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-04,1272.1,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.032,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-05,1274.7,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.075,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-06,1270.3,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.118,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-07,1270.3,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.118,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-08,1270.3,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.118,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-09,1267.2,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.132,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-10,1246.8,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.166,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-11,1240.8,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.232,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-12,1245.3,8058604.0,6995423.0,429968.0,246490.63,3.25,3.544,3.299,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-13,1244.6,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.427,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-14,1244.6,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.427,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-15,1244.6,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.427,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-16,1240.6,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.394,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-17,1234.0,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.369,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-18,1238.5,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.365,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-19,1239.8,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.387,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-20,1236.0,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.48,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-21,1236.0,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.48,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-22,1236.0,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.48,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-23,1236.0,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.48,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-24,1236.0,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.48,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-25,1234.4,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.435,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-26,1233.4,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.463,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-27,1231.4,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.357,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-28,1231.4,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.357,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-29,1231.4,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.357,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-30,1230.2,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.371,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-01-31,1228.7,8058604.0,6995423.0,429968.0,246490.63,3.5,3.544,3.343,110.07,120.65,135.29,1.583,2.888,1844800.9,27720709.0,117.6,147.0,3.41,3.53
2023-02-01,1230.8,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.37,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-02,1231.4,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.27,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-03,1219.3,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.488,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-04,1219.3,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.488,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-05,1219.3,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.488,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-06,1227.2,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.487,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-07,1247.5,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.506,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-08,1256.0,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.483,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-09,1257.1,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.434,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-10,1263.1,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.399,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-11,1263.1,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.399,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-12,1263.1,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.399,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-13,1264.3,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.402,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-14,1274.6,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.403,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-15,1269.9,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.428,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-16,1279.3,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.397,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-17,1283.7,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.436,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-18,1283.7,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.436,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-19,1283.7,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.436,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-20,1297.7,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.415,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-21,1295.8,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.395,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-22,1295.8,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.423,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-23,1303.8,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.456,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-24,1299.6,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.432,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-25,1299.6,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.432,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-26,1299.6,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.432,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-27,1300.5,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.428,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-02-28,1317.4,8991831.0,6011957.0,425286.0,241870.94,3.5,3.544,3.46,110.33,121.58,137.95,1.583,2.888,1844800.9,27720709.0,121.8,148.2,3.45,3.75
2023-03-01,1317.4,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.46,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-02,1319.2,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.407,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-03,1310.4,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.366,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-04,1310.4,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.366,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-05,1310.4,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.366,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-06,1304.8,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.337,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-07,1296.7,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.428,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-08,1299.1,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.458,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-09,1319.5,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.44,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-10,1319.7,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.429,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-11,1319.7,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.429,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-12,1319.7,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.429,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-13,1325.7,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.435,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-14,1307.3,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.416,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-15,1304.9,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.37,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-16,1302.0,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.439,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-17,1312.1,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.426,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-18,1312.1,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.426,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-19,1312.1,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.426,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-20,1303.6,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.479,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-21,1308.4,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.464,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-22,1307.8,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.433,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-23,1307.1,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.45,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-24,1287.2,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.419,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-25,1287.2,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.419,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-26,1287.2,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.419,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-27,1289.7,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.398,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-28,1300.3,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.44,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-29,1297.4,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.427,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-30,1299.3,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.493,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-03-31,1303.8,9775068.0,6675931.0,426069.0,246042.03,3.5,3.544,3.569,110.52,113.66,127.77,1.583,2.888,1844800.9,27720709.0,120.2,141.1,3.45,3.66
2023-04-01,1303.8,9181047.0,5510740.0,426684.0,246494.15,3.5,3.534,3.569,110.77,124.41,139.58,1.583,2.888,1844800.9,27720709.0,125.5,145.2,3.32,3.46
2023-04-02,1303.8,9181047.0,5510740.0,426684.0,246494.15,3.5,3.534,3.569,110.77,124.41,139.58,1.583,2.888,1844800.9,27720709.0,125.5,145.2,3.32,3.46
2023-04-03,1295.4,9181047.0,5510740.0,426684.0,246494.15,3.5,3.534,3.449,110.77,124.41,139.58,1.583,2.888,1844800.9,27720709.0,125.5,145.2,3.32,3.46
2023-04-04,1316.3,9181047.0,5510740.0,426684.0,246494.15,3.5,3.534,3.441,110.77,124.41,139.58,1.583,2.888,1844800.9,27720709.0,125.5,145.2,3.32,3.46
2023-04-05,1310.3,9181047.0,5510740.0,426684.0,246494.15,3.5,3.534,3.463,110.77,124.41,139.58,1.583,2.888,1844800.9,27720709.0,125.5,145.2,3.32,3.46
